1361263	608947	Se abrieron camino entre la multitud.	They made their way between the crowd.	abrieron	[sound:608947.mp3]
1361626	692820	Esas ostras que me comí anoche no me sentaron bien.	Those oysters that I ate last night did not sit well.	ostras	[sound:692820.mp3]
1361737	444390	Nunca te amé.	I never loved you.	amé	[sound:444390.mp3]
1361777	453622	Agarramos al ladrón.	We grab the thief.	agarramos	[sound:453622.mp3]
1361845	440605	Él es extrovertido.	He is outgoing.	extrovertido	[sound:440605.mp3]
1362231	459775	Nosotros cometimos un error enorme.	We made a huge mistake.	cometimos	[sound:459775.mp3]
1363466	721412	No aguanto su insolencia.	I can't stand his insolence.	insolencia	[sound:721412.mp3]
1363596	442444	Él se volteó.	He turned.	volteó	[sound:442444.mp3]
1364538	608952	¿Cuántos audiolibros tienes en tu iPod?	How many audiobooks do you have on your iPod?	ipod	[sound:608952.mp3]
1364813	71021	Alto o disparo.	High or shot.	disparo	[sound:71021.mp3]
1365249	531652	El proyector no funciona.	The projector does not work.	proyector	[sound:531652.mp3]
1365333	734459	Todos elogian al niño.	Everyone praises the child.	elogian	[sound:734459.mp3]
1365387	450418	Me reuniré contigo más tarde.	I will meet with you later.	reuniré	[sound:450418.mp3]
1365414	734461	Ayer pesqué cinco peces.	Yesterday I fish for five fish.	pesqué	[sound:734461.mp3]
1366101	444393	La cortina cayó.	The curtain fell.	cortina	[sound:444393.mp3]
1367711	645480	Deberías volver a presentarte al examen.	You should present yourself again to the exam.	presentarte	[sound:645480.mp3]
1367715	509974	Declinó mi oferta.	I declined my offer.	declinó	[sound:509974.mp3]
1367733	525388	Quiero rascarme la nariz.	I want to scratch my nose.	rascarme	[sound:525388.mp3]
1368041	692824	Él quería que fueran a la universidad y aprendieran a ser hombres de negocios.	He wanted them to go to college and learn to be businessmen.	aprendieran	[sound:692824.mp3]
1368197	590014	Me quemé la mano con una plancha.	I burned my hand with an iron.	plancha	[sound:590014.mp3]
1368381	519463	¿Qué tratas de hacer?	What are you trying to do?	tratas	[sound:519463.mp3]
1368417	459217	Soborné al policía.	I bribed the police.	soborné	[sound:459217.mp3]
1368498	734464	Tom contestó el teléfono.	Tom answered the phone.	contestó	[sound:734464.mp3]
1369632	590015	Ella va a una escuela para sordos.	She goes to a school for deaf.	sordos	[sound:590015.mp3]
1369835	437445	Estaba desvariando.	I was raving.	desvariando	[sound:437445.mp3]
1369844	608971	Pasé mucho tiempo ocupándome de ese problema la semana pasada.	I spent a lot of time taking that problem last week.	ocupándome	[sound:608971.mp3]
1369848	437446	Soy Samuel.	I'm Samuel.	samuel	[sound:437446.mp3]
1369854	608977	Creo que es hora de que me largue.	I think it's time for me to leave.	largue	[sound:608977.mp3]
1369855	608978	Creo que es hora de que me pire de aquí.	I think it's time for me to pire here.	pire	[sound:608978.mp3]
1369859	608980	Creo que es hora de que organice una fiesta.	I think it's time for organizing a party.	organice	[sound:608980.mp3]
1369993	568464	Él me imploró que me quedase.	He implored me to stay.	imploró	[sound:568464.mp3]
1370006	525391	Él se cansó pronto.	He got tired soon.	cansó	[sound:525391.mp3]
1370162	586833	¿Puedo ver su licencia por favor?	Can I see your license please?	licencia	[sound:586833.mp3]
1370333	692827	Todavía hay mucho que hacer, así que no me aburriré.	There is still much to do, so I will not get bored.	aburriré	[sound:692827.mp3]
1370369	502649	Pónganse cómodos.	Put on comfortable.	cómodos	[sound:502649.mp3]
1370466	734466	Yo soy de Shikoku.	I am from Shikoku.	shikoku	[sound:734466.mp3]
1371517	608995	Estoy deseando que lleguen las vacaciones de verano.	I am looking forward to summer holidays.	lleguen	[sound:608995.mp3]
1371524	444396	Ella está inconsciente.	She is unconscious.	inconsciente	[sound:444396.mp3]
1371538	502650	Acepto sugerencias.	I accept suggestions.	sugerencias	[sound:502650.mp3]
1371703	502651	Está diluviando.	It is pouring rain.	diluviando	[sound:502651.mp3]
1371704	502652	Está jarreando.	It is jarling.	jarreando	[sound:502652.mp3]
1372010	734467	Pretendemos escalar esa montaña.	We intend to climb that mountain.	pretendemos	[sound:734467.mp3]
1372017	509977	¿Qué almorzaste hoy?	What did you lunch today?	almorzaste	[sound:509977.mp3]
1372076	509978	No necesitas apresurarte.	You don't need to rush.	apresurarte	[sound:509978.mp3]
1372098	444397	Lo molestamos.	We bother.	molestamos	[sound:444397.mp3]
1372252	502653	¡Cuídense!	Take care!	cuídense	[sound:502653.mp3]
1372254	438430	Síguenos.	Follow us.	síguenos	[sound:438430.mp3]
1372255	450429	Sígannos.	Follow us.	sígannos	[sound:450429.mp3]
1372256	450430	Síganos.	Follow us.	síganos	[sound:450430.mp3]
1383534	453637	No puedo apagarlo.	I can't turn it off.	apagarlo	[sound:453637.mp3]
1384736	460802	La casa se prendió fuego.	The house caught fire.	prendió	[sound:460802.mp3]
1385614	609004	¿Te has acostumbrado a vivir en la residencia?	Have you become accustomed to living in the residence?	residencia	[sound:609004.mp3]
1385646	609011	Esta caja es muy pesada, así que no puedo transportarla.	This box is very heavy, so I can't transport it.	transportarla	[sound:609011.mp3]
1386211	502654	Se quemará.	It will burn.	quemará	[sound:502654.mp3]
1386355	734469	¡Pero qué espléndidas casas!	But what splendid houses!	espléndidas	[sound:734469.mp3]
1386561	461484	Ellos vienen atrasados, como siempre.	They come late, as always.	atrasados	[sound:461484.mp3]
1387021	734471	Él la sostuvo firmemente.	He sustained it firmly.	sostuvo	[sound:734471.mp3]
1387622	770043	Ellos no se rendirían.	They would not give up.	rendirían	[sound:770043.mp3]
1387984	767754	Los suministros no eran ningún problema.	The supplies were no problem.	suministros	[sound:767754.mp3]
1388299	461487	El sistema funcionaba bien.	The system worked well.	funcionaba	[sound:461487.mp3]
1388677	692832	Él siempre te está mirando. Debe de amarte.	He is always looking at you. You must love you.	amarte	[sound:692832.mp3]
1388897	734474	Hay metro en Kazan.	There is a subway in Kazan.	kazan	[sound:734474.mp3]
1388902	636769	Ella tuvo gemelos.	She had twins.	gemelos	[sound:636769.mp3]
1388925	734475	¿Qué es el psicoanálisis?	What is psychoanalysis?	psicoanálisis	[sound:734475.mp3]
1388926	732294	¿Acaso vivirá?	Will you live?	vivirá	[sound:732294.mp3]
1388936	442239	Contamos con ustedes.	We count on you.	contamos	[sound:442239.mp3]
1389587	692834	Le dije que se sentara y bebiera un vaso de agua.	I told him to sit and drink a glass of water.	sentara	[sound:692834.mp3]
1389944	645484	Me niego a seguir obedeciéndote.	I refuse to keep obeying you.	obedeciéndote	[sound:645484.mp3]
1390069	509992	Venderé mi casa.	I will sell my house.	venderé	[sound:509992.mp3]
1390913	590020	Es hora de que conversemos.	It's time for us to talk.	conversemos	[sound:590020.mp3]
1391508	609024	Su hija es capaz de recitar muchos poemas.	His daughter is able to recite many poems.	recitar	[sound:609024.mp3]
1391510	609026	Está tan delgado que parece un esqueleto.	It is so thin that it looks like a skeleton.	esqueleto	[sound:609026.mp3]
1391513	609029	Por favor, cómetelo mientras esté todavía caliente.	Please eat it while you are still hot.	cómetelo	[sound:609029.mp3]
1391516	609031	Casi no queda café en la cafetera.	There is almost no coffee in the coffee maker.	cafetera	[sound:609031.mp3]
1391547	609033	Muchos árboles pierden las hojas en invierno.	Many trees lose the leaves in winter.	pierden	[sound:609033.mp3]
1391549	609034	Alimentaba a mi perro con lo que me parecía que era comida para perros de buena calidad.	I fed my dog ​​with what it seemed to me that it was good quality dog ​​food.	alimentaba	[sound:609034.mp3]
1391550	609035	Ella necesitaba algo de dinero para comprar algo para que comiera su perro.	She needed some money to buy something to eat her dog.	comiera	[sound:609035.mp3]
1392263	734476	Tú siempre me criticas.	You always criticize me.	criticas	[sound:734476.mp3]
1392644	453643	Yo crucé la calle.	I crossed the street.	crucé	[sound:453643.mp3]
1393297	450441	Salúdela de mi parte.	Salúdela from me.	salúdela	[sound:450441.mp3]
1393689	333699	¿Tienes cuenta en Twitter?	Do you have an account on Twitter?	twitter	[sound:333699.mp3]
1396950	734481	Esta pieza no encaja.	This piece does not fit.	encaja	[sound:734481.mp3]
1398605	453651	Esta puerta no se cerrará.	This door will not close.	cerrará	[sound:453651.mp3]
1399995	609042	Nunca hay que morder la mano que os da de comer.	You never have to bite the hand that feeds you.	morder	[sound:609042.mp3]
1400031	590024	Tenemos que aprender a vivir en armonía con la naturaleza.	We have to learn to live in harmony with nature.	armonía	[sound:590024.mp3]
1400461	441141	La bandera está alzada.	The flag is raised.	alzada	[sound:441141.mp3]
1400479	443031	¡Ve al grano!	Get to the point!	grano	[sound:443031.mp3]
1400482	444406	¿Por qué renunciaste?	Why did you give up?	renunciaste	[sound:444406.mp3]
1402173	734486	Finjamos que somos soldados.	We pretend that we are soldiers.	finjamos	[sound:734486.mp3]
1402209	525399	Estos niños son alegres.	These children are cheerful.	alegres	[sound:525399.mp3]
1402288	442058	Envíalo por correo.	Send it by mail.	envíalo	[sound:442058.mp3]
1403078	689311	Probad este vino a ver si os gusta.	Try this came to see if you like it.	probad	[sound:689311.mp3]
1403348	509996	Ahora puedes bañarte.	Now you can bathe.	bañarte	[sound:509996.mp3]
1403639	460806	Extrañaré tu comida.	I will miss your food.	extrañaré	[sound:460806.mp3]
1403676	450452	No te arriesgues.	Do not risk.	arriesgues	[sound:450452.mp3]
1403685	444412	¿Estás apurado?	Are you in a hurry?	apurado	[sound:444412.mp3]
1404237	453655	Dividámonos la cuenta.	Let's divide the account.	dividámonos	[sound:453655.mp3]
1404241	461488	Él está murmurando algo.	He is muttering something.	murmurando	[sound:461488.mp3]
1404246	460477	Nadie puede controlarnos.	No one can control us.	controlarnos	[sound:460477.mp3]
1404527	459460	¿Qué es este disparate?	What is this nonsense?	disparate	[sound:459460.mp3]
1404653	501182	El sol está brillando.	The sun is shining.	brillando	[sound:501182.mp3]
1405531	519483	¿Me pasarías la sal?	Would you pass me the salt?	pasarías	[sound:519483.mp3]
1406527	590176	No es necesario que nos apuremos.	We do not need to hurry.	apuremos	[sound:590176.mp3]
1406667	460479	Me enamoré de ella.	I fell in love with her.	enamoré	[sound:460479.mp3]
1408462	450460	La vista es asombrosa.	The view is amazing.	asombrosa	[sound:450460.mp3]
1408557	734500	Mis piernas son débiles.	My legs are weak.	débiles	[sound:734500.mp3]
1408594	734501	Pasemos por su casa.	Let's go through your home.	pasemos	[sound:734501.mp3]
1409804	502656	Es humillante.	It is humiliating.	humillante	[sound:502656.mp3]
1410406	590179	La habitación estaba llena de humo.	The room was full of smoke.	humo	[sound:590179.mp3]
1411223	453669	No soporto a los cobardes.	I can't stand the cowards.	cobardes	[sound:453669.mp3]
1411525	930696	Aunque nací en Osaka, me crié en Tokio.	Although I was born in Osaka, I grew up in Tokyo.	crié	[sound:930696.mp3]
1413098	734508	Mantengamos esto en secreto.	Let's keep this secret.	mantengamos	[sound:734508.mp3]
1413119	734509	¿Puedes mantenerlo en secreto?	Can you keep it a secret?	mantenerlo	[sound:734509.mp3]
1413369	518058	Préstale tanto dinero como necesite.	Loan as much money and need.	préstale	[sound:518058.mp3]
1413692	590183	El agua cubre la mayor parte de la superficie de la tierra.	Water covers most of the land surface.	cubre	[sound:590183.mp3]
1415226	453672	Estoy cerrando mi tienda.	I'm closing my store.	cerrando	[sound:453672.mp3]
1415369	502657	¿Cenarías conmigo?	Would you have dinner with me?	cenarías	[sound:502657.mp3]
1416262	689315	Los átomos no se pueden ver a simple vista.	Atoms cannot be seen with the naked eye.	átomos	[sound:689315.mp3]
1416428	600092	Mi gato se peleó con otro gato.	My cat fought with another cat.	peleó	[sound:600092.mp3]
1416481	598086	Ella estaba muy ocupada tejiendo.	She was very busy weaving.	tejiendo	[sound:598086.mp3]
1416871	733953	Respiró hondo e intentó tranquilizarse.	He breathed deep and tried to calm down.	tranquilizarse	[sound:733953.mp3]
1416902	590192	Esta casa tiene dos baños.	This house has two bathrooms.	baños	[sound:590192.mp3]
1418677	519493	La muerte es inminente.	Death is imminent.	inminente	[sound:519493.mp3]
1418703	609050	Traduje el poema lo mejor que pude.	I translated the poem as best I could.	traduje	[sound:609050.mp3]
1418911	645490	¿Dónde está el extintor?	Where is the extinguisher?	extintor	[sound:645490.mp3]
1418916	734514	Nosotros luchamos por todos.	We fight for all.	luchamos	[sound:734514.mp3]
1418953	734516	Deberíamos ser más conversadores.	We should be more conversationalists.	conversadores	[sound:734516.mp3]
1418964	453676	Abandonamos el plan.	We leave the plan.	abandonamos	[sound:453676.mp3]
1418993	453677	Eres tan misterioso.	You're so mysterious.	misterioso	[sound:453677.mp3]
1419359	438083	Estoy confundido.	I'm confused.	confundido	[sound:438083.mp3]
1419540	450476	Necesitas relajarte.	You need to relax.	relajarte	[sound:450476.mp3]
1420795	733959	Japón es un país con una gran densidad de población.	Japan is a country with a great population density.	densidad	[sound:733959.mp3]
1420882	733960	No es tan tonto como para dejarte dinero a ti.	It is not so dumb as to leave money to you.	dejarte	[sound:733960.mp3]
1420883	733961	Un naranjo da naranjas.	An orange gives oranges.	naranjo	[sound:733961.mp3]
1421573	767759	Él se compró seis jabones ayer.	He bought six soaps yesterday.	jabones	[sound:767759.mp3]
1421596	590199	Exijo hablar con mi abogado.	I demand talking to my lawyer.	exijo	[sound:590199.mp3]
1421613	732297	Estaba amaneciendo.	I was dawn.	amaneciendo	[sound:732297.mp3]
1421845	440066	No me lastimes.	Do not hurt me.	lastimes	[sound:440066.mp3]
1422552	438444	No divagues.	Don't wander.	divagues	[sound:438444.mp3]
1422854	440232	Te perdono.	I forgive you.	perdono	[sound:440232.mp3]
1422857	599043	Los trabajadores pidieron un incremento de sueldo.	The workers asked for a salary increase.	incremento	[sound:599043.mp3]
1422860	599044	Los trabajadores pidieron una subida de sueldo.	The workers asked for a salary climb.	subida	[sound:599044.mp3]
1423034	510011	¡Espero que ganes!	I hope you win!	ganes	[sound:510011.mp3]
1423131	450479	El barco se hunde.	The boat is sinking.	hunde	[sound:450479.mp3]
1423733	444426	Estoy adelgazando.	I'm thinning.	adelgazando	[sound:444426.mp3]
1424512	461096	Esas fotos son suyas.	Those photos are yours.	suyas	[sound:461096.mp3]
1424559	443035	No te opongas a él.	Don't oppose him.	opongas	[sound:443035.mp3]
1424717	599050	No me telefonees después de las diez.	Don't telephone me after ten.	telefonees	[sound:599050.mp3]
1425735	442059	Ella lo perdonó.	She forgives.	perdonó	[sound:442059.mp3]
1425843	767760	El río Shinano es el río más largo en Japón.	The Shinano River is the longest river in Japan.	shinano	[sound:767760.mp3]
1426326	442060	Ella es asertiva.	She is assertive.	asertiva	[sound:442060.mp3]
1426357	450485	Llénalo, por favor.	Fill it, please.	llénalo	[sound:450485.mp3]
1426382	734530	Miraré para otra parte.	I will look another part.	miraré	[sound:734530.mp3]
1426391	459781	Oí a alguien silbar.	I heard someone whistle.	silbar	[sound:459781.mp3]
1427682	599057	Creo que el tiempo solucionará el problema.	I think the time will solve the problem.	solucionará	[sound:599057.mp3]
1429804	858574	Son unos chicos muy sensatos.	They are very sensible boys.	sensatos	[sound:858574.mp3]
1429877	858580	Estuvo discutiendo conmigo por haber llegado tarde.	He was arguing with me for being late.	discutiendo	[sound:858580.mp3]
1429990	721418	Ella detesta esperar mucho.	She hates waiting a lot.	detesta	[sound:721418.mp3]
1431018	510015	Servíos vosotros mismos.	You yourself.	servíos	[sound:510015.mp3]
1431021	440069	Sírvanse ustedes mismos.	Serve yourself.	sírvanse	[sound:440069.mp3]
1431404	692857	Me enfado mucho cuando no responden a mis preguntas.	I get very angry when they don't answer my questions.	responden	[sound:692857.mp3]
1431430	689317	La multitud está haciéndose cada vez mayor.	The crowd is becoming increasing.	haciéndose	[sound:689317.mp3]
1431457	692858	Roncó durante toda la noche y su esposa no pudo dormir.	He snoring throughout the night and his wife could not sleep.	roncó	[sound:692858.mp3]
1431495	72104	¡Continúe!	Continue!	continúe	[sound:72104.mp3]
1431882	721419	¡Quiero aprender esos bailes!	I want to learn those dances!	bailes	[sound:721419.mp3]
1431892	692861	No es necesario hacer propaganda de un buen vino.	It is not necessary to propaganda a good wine.	propaganda	[sound:692861.mp3]
1432051	689318	La puerta está abierta. Voy a cerrarla.	The door is open. I'm going to close it.	cerrarla	[sound:689318.mp3]
1432196	461495	Él se recostó sobre la cama.	He lay on the bed.	recostó	[sound:461495.mp3]
1432374	437744	Agárralo.	Grab him.	agárralo	[sound:437744.mp3]
1433160	599069	Te demostraré que estoy en lo cierto.	I will show you that I am right.	demostraré	[sound:599069.mp3]
1433640	687709	Si yo fuera tú, me quedaría callado.	If I were you, I would be silent.	quedaría	[sound:687709.mp3]
1433677	519502	Los domingos me relajo.	On Sundays I relax.	relajo	[sound:519502.mp3]
1434334	519503	Necesito cargar mi celular.	I need to load my cell phone.	cargar	[sound:519503.mp3]
1434347	510016	Perdone la intrusión.	Forgive the intrusion.	intrusión	[sound:510016.mp3]
1434380	450490	Transcurrieron tres semanas.	Three weeks passed.	transcurrieron	[sound:450490.mp3]
1434394	639626	Yo deseo que ocurra.	I want it to happen.	ocurra	[sound:639626.mp3]
1435283	519504	Sus alumnos lo adoraban.	His students worshiped him.	adoraban	[sound:519504.mp3]
1435593	515879	Oí esa canción cantada en francés.	I heard that song sung in French.	cantada	[sound:515879.mp3]
1436218	770047	¿Qué me pongo, pantalón o falda?	What do I wear, pants or skirt?	pantalón	[sound:770047.mp3]
1436642	531661	Ayer fui a la zapatería.	Yesterday I went to the shoe store.	zapatería	[sound:531661.mp3]
1438937	519507	Él descansó un rato.	He rested for a while.	descansó	[sound:519507.mp3]
1439099	440780	Necesito un bocadillo.	I need a snack.	bocadillo	[sound:440780.mp3]
1439356	684448	Va a contarme su historia.	He will tell me his story.	contarme	[sound:684448.mp3]
1439400	519508	Quisiera que me ayudaras.	I would like you to help me.	ayudaras	[sound:519508.mp3]
1439428	519509	Ya compré mi pasaje.	I already bought my passage.	pasaje	[sound:519509.mp3]
1439452	599074	Los turistas fueron timados en la discoteca.	The tourists were scammed at the disco.	timados	[sound:599074.mp3]
1439501	590210	¿Hay algún cajero automático por acá?	Is there any ATM here?	cajero	[sound:590210.mp3]
1440052	518064	Deja tu cuarto tan impecable como puedas.	Leave your room as impeccable as you can.	impecable	[sound:518064.mp3]
1441330	450498	Vuelvan mañana.	They come back tomorrow.	vuelvan	[sound:450498.mp3]
1441563	609072	Él entró en el banco disfrazado de guardia.	He entered the bank disguised on guard.	disfrazado	[sound:609072.mp3]
1441600	609077	No era necesario que trajera un paraguas.	It was not necessary to bring an umbrella.	trajera	[sound:609077.mp3]
1441757	72272	Confío plenamente en él.	I fully trust him.	plenamente	[sound:72272.mp3]
1441774	609084	En caso de emergencia, póngase en contacto con mi agente.	In case of emergency, contact my agent.	agente	[sound:609084.mp3]
1443163	692870	No tienes que estudiar todo el día. Deberías salir a divertirte.	You don't have to study all day. You should go out to have fun.	divertirte	[sound:692870.mp3]
1443507	721421	¡Cierra esa puta puerta!	Close that fucking door!	puta	[sound:721421.mp3]
1443627	590212	Deberías haber visto la exposición.	You should have seen the exhibition.	exposición	[sound:590212.mp3]
1444915	450500	Tosí sangre.	Towed blood.	tosí	[sound:450500.mp3]
1445196	453701	Me quemé la yema del dedo.	I burned my finger yolk.	yema	[sound:453701.mp3]
1445764	599085	El concierto fue exitoso.	The concert was successful.	exitoso	[sound:599085.mp3]
1446011	858583	Después de haber pasado cuatro años en la cárcel, los soltaron por buena conducta.	After having spent four years in jail, they released them for good behavior.	soltaron	[sound:858583.mp3]
1446240	453702	Él tiene poderosos brazos.	He has powerful arms.	poderosos	[sound:453702.mp3]
1446251	519513	Huí de la muerte.	I fled from death.	huí	[sound:519513.mp3]
1446459	767768	Su rabia es comprensible.	His anger is understandable.	rabia	[sound:767768.mp3]
1446509	441142	¡Deja de resistirte!	Stop resist!	resistirte	[sound:441142.mp3]
1446615	458997	Tengo que tomar medicinas.	I have to take medicines.	medicinas	[sound:458997.mp3]
1446619	554104	¿Sabes dónde está la comisaría de policía?	Do you know where the police police station is?	comisaría	[sound:554104.mp3]
1448047	733967	¿Quién se encargará de su clase?	Who will take care of your class?	encargará	[sound:733967.mp3]
1448054	733968	¿Cómo se ha producido el accidente?	How has the accident occurred?	producido	[sound:733968.mp3]
1448278	599091	Comimos hasta reventar.	We ate until bursting.	reventar	[sound:599091.mp3]
1449098	733973	Cuanto más largas sean las frases, menos comprensibles serán.	The longer the phrases, the less understandable they will be.	comprensibles	[sound:733973.mp3]
1449492	438451	¡Estás chiflado!	You're crazy!	chiflado	[sound:438451.mp3]
1450996	453708	El bebé está gateando.	The baby is crawling.	gateando	[sound:453708.mp3]
1451065	587352	¿Cuándo es el intermedio?	When is the intermediate?	intermedio	[sound:587352.mp3]
1451225	639627	¿Es necesario que corra tan rápido?	Is it necessary to run so fast?	corra	[sound:639627.mp3]
1451252	692879	Aquí las calles están desiertas a partir de las siete.	Here the streets are deserted from seven.	desiertas	[sound:692879.mp3]
1451284	333702	Tom les dijo a los chicos que se pusieran en fila.	Tom told the boys to put themselves in a row.	pusieran	[sound:333702.mp3]
1451397	453710	Casi aciertas.	Almost attribute.	aciertas	[sound:453710.mp3]
1453907	438452	Me lastimas.	You hurt me.	lastimas	[sound:438452.mp3]
1455098	518071	Todo va como se planeaba.	Everything goes as planned.	planeaba	[sound:518071.mp3]
1456959	525408	¿A qué hora cenáis?	What time are you having dinner?	cenáis	[sound:525408.mp3]
1457184	642078	Le consideramos un gran hombre.	We consider him a great man.	consideramos	[sound:642078.mp3]
1457209	525409	¿Te gusta hacer surf?	Do you like to surf?	surf	[sound:525409.mp3]
1457236	609097	No he visto nunca una jirafa.	I have never seen a giraffe.	jirafa	[sound:609097.mp3]
1457703	732302	Ellos conversan.	They chat.	conversan	[sound:732302.mp3]
1458421	501192	Ellos nunca se rinden.	They never give up.	rinden	[sound:501192.mp3]
1459524	765085	¿Dónde vas a pasar las próximas vacaciones?	Where are you going to spend the next vacation?	próximas	[sound:765085.mp3]
1459536	767769	La tarjeta caduca en enero de 2006.	The Card expires in January 2006.	caduca	[sound:767769.mp3]
1459765	459464	¿Qué estás insinuando?	What are you insinuating?	insinuando	[sound:459464.mp3]
1459769	524439	Estoy terminando mis deberes.	I am finishing my duties.	terminando	[sound:524439.mp3]
1459774	590219	Ella discutió con él sobre la educación de sus hijos.	She argued with him about the education of her children.	discutió	[sound:590219.mp3]
1460026	599105	Tú vas a la escuela, ¿сierto?	You are going to school, сiest?	сierto	[sound:599105.mp3]
1463114	443041	Estamos condenados.	We are doomed.	condenados	[sound:443041.mp3]
1463117	444438	Eso debería bastar.	That should be enough.	bastar	[sound:444438.mp3]
1463518	767770	La música ha apaciguado mis nervios.	Music has appeased my nerves.	apaciguado	[sound:767770.mp3]
1465152	450509	Los monos se suben a los árboles.	The monkeys climb to the trees.	suben	[sound:450509.mp3]
1466808	460814	Les dije que no se movieran.	I told them not to move.	movieran	[sound:460814.mp3]
1466919	444439	Estamos apurados.	We are in a hurry.	apurados	[sound:444439.mp3]
1468366	441258	Trata de encontrarlo.	Try to find it.	encontrarlo	[sound:441258.mp3]
1468372	590223	Cruzamos el lago en un bote.	We cross the lake in a boat.	cruzamos	[sound:590223.mp3]
1469520	444441	Eso fue asombroso.	That was amazing.	asombroso	[sound:444441.mp3]
1469543	453728	Nunca lo conseguiremos.	We will never get it.	conseguiremos	[sound:453728.mp3]
1469760	453731	¿Por qué no respondes?	Because you do not answer?	respondes	[sound:453731.mp3]
1471098	524440	Deberíamos organizarnos más.	We should organize more.	organizarnos	[sound:524440.mp3]
1471213	450516	Nadie me detendrá.	No one will stop me.	detendrá	[sound:450516.mp3]
1474039	453732	Te advierto. No vayas ahí.	I warn you. Don't go there.	advierto	[sound:453732.mp3]
1475347	441542	Entrégame la llave.	Give me the key.	entrégame	[sound:441542.mp3]
1476815	462145	Arruinaste todo.	You ruined everything.	arruinaste	[sound:462145.mp3]
1476839	734805	¿Estás libre este finde?	Are you free this weekend?	finde	[sound:734805.mp3]
1476854	460819	Gracias por unírtenos.	Thanks for weed.	unírtenos	[sound:460819.mp3]
1476884	519527	Es un proyecto ambicioso.	It is an ambitious project.	ambicioso	[sound:519527.mp3]
1476894	450519	No tengo preocupaciones.	I have no worries.	preocupaciones	[sound:450519.mp3]
1476987	444444	Te mintieron.	You lied.	mintieron	[sound:444444.mp3]
1479225	459467	Quisiera reemplazarlo.	I would like to replace it.	reemplazarlo	[sound:459467.mp3]
1480491	443043	No hagas muecas.	Do not make grimaces.	muecas	[sound:443043.mp3]
1481663	440782	Voy de regreso.	I'm going back.	regreso	[sound:440782.mp3]
1482604	531670	No me gusta usar calzado sin calcetines.	I don't like to wear footwear without socks.	calzado	[sound:531670.mp3]
1482698	453738	¿Por qué me besaste?	Why did you kiss me?	besaste	[sound:453738.mp3]
1483253	441543	Cociné la cena.	I cooked dinner.	cociné	[sound:441543.mp3]
1484008	590227	¿Alguien se opone al nuevo plan?	Does anyone oppose the new plan?	opone	[sound:590227.mp3]
1484281	444447	No lo despiertes.	Do not wake it up.	despiertes	[sound:444447.mp3]
1488938	552873	Mary es una chica rebelde.	Mary is a rebel girl.	rebelde	[sound:552873.mp3]
1491678	645495	Mi madre se limitó a llorar.	My mother just cry.	limitó	[sound:645495.mp3]
1491698	590231	Él es el gerente de un hotel.	He is the hotel manager.	gerente	[sound:590231.mp3]
1492197	502668	Engordaste.	You got fat.	engordaste	[sound:502668.mp3]
1493572	460820	Hoy día no ando con energía.	Today I don't walk with energy.	ando	[sound:460820.mp3]
1495126	525411	¡No hablarás en serio!	You will not be serious!	hablarás	[sound:525411.mp3]
1496835	459468	¿Requieres nuestra ayuda?	Do you require our help?	requieres	[sound:459468.mp3]
1496979	453754	No pruebes mi paciencia.	Do not try my patience.	pruebes	[sound:453754.mp3]
1497001	450534	¿De quién sospechas?	Who did you suspect?	sospechas	[sound:450534.mp3]
1497029	440072	No me apresures.	Don't hurry me.	apresures	[sound:440072.mp3]
1500261	732311	¿Necesitamos esperarla?	Do we need to wait for her?	esperarla	[sound:732311.mp3]
1502208	502669	Te observo.	I watch you.	observo	[sound:502669.mp3]
1502279	453762	Voy a la escuela en colectivo.	I go to school in collective.	colectivo	[sound:453762.mp3]
1503354	441366	Son increíbles.	They are incredible.	increíbles	[sound:441366.mp3]
1503357	519534	Me alivia oír eso.	I relieve me that.	alivia	[sound:519534.mp3]
1507144	461506	Ella lo apaleó hasta la muerte.	She beaten until death.	apaleó	[sound:461506.mp3]
1507722	531677	La cisterna no funciona.	The cistern does not work.	cisterna	[sound:531677.mp3]
1508162	450540	No puedo perdonarla.	I can't forgive her.	perdonarla	[sound:450540.mp3]
1508403	453769	Mataron al tigre.	They killed the tiger.	mataron	[sound:453769.mp3]
1508608	735483	Aquí sirven comida excelente.	Here are excellent food.	sirven	[sound:735483.mp3]
1509826	453776	Te acompaño en el sentimiento.	I share your sentiment.	sentimiento	[sound:453776.mp3]
1511093	687720	Su tren sale del andén 10.	Your train leaves the platform 10.	andén	[sound:687720.mp3]
1511574	642082	No he estado nunca en Argentina.	I have never been in Argentina.	argentina	[sound:642082.mp3]
1512797	735487	¡Eso debe haber dolido!	That must have hurt!	dolido	[sound:735487.mp3]
1512807	732315	Olvídame.	Forget me.	olvídame	[sound:732315.mp3]
1512809	732316	Olvídenme.	Forget me.	olvídenme	[sound:732316.mp3]
1516044	732317	¡Sé intrépido!	Be intrepid!	intrépido	[sound:732317.mp3]
1517631	460494	¿Me estás apuntando a mí?	Are you pointing to me?	apuntando	[sound:460494.mp3]
1517930	440621	No me culpes.	Do not blame me.	culpes	[sound:440621.mp3]
1518409	531684	¿Cómo quieres que te prepare los huevos?	How do you want me to prepare the eggs?	prepare	[sound:531684.mp3]
1518444	519540	Estoy saturado de trabajo.	I am saturated with work.	saturado	[sound:519540.mp3]
1518451	450545	El tren está viniendo.	The train is coming.	viniendo	[sound:450545.mp3]
